(
  (0.0480 ((0.00045101 0 0) (0 0 0) (0 0 0)))
  (0.0490 ((0.00047904 0 0) (0 0 0) (0 0 0)))
  (0.0500 ((0.00050816 0 0) (0 0 0) (0 0 0)))
  (0.0510 ((0.00053838 0 0) (0 0 0) (0 0 0)))
  (0.0520 ((0.00056972 0 0) (0 0 0) (0 0 0)))
  (0.0530 ((0.00060220 0 0) (0 0 0) (0 0 0)))
  (0.0540 ((0.00063583 0 0) (0 0 0) (0 0 0)))
  (0.0550 ((0.00067062 0 0) (0 0 0) (0 0 0)))
  (0.0560 ((0.00070659 0 0) (0 0 0) (0 0 0)))
  (0.0570 ((0.00074376 0 0) (0 0 0) (0 0 0)))
  (0.0580 ((0.00078213 0 0) (0 0 0) (0 0 0)))
  (0.0590 ((0.00082172 0 0) (0 0 0) (0 0 0)))
  (0.0600 ((0.00086255 0 0) (0 0 0) (0 0 0)))
  (0.0610 ((0.00090461 0 0) (0 0 0) (0 0 0)))
  (0.0620 ((0.00094793 0 0) (0 0 0) (0 0 0)))
  (0.0630 ((0.00099252 0 0) (0 0 0) (0 0 0)))
  (0.0640 ((0.00103839 0 0) (0 0 0) (0 0 0)))
  (0.0650 ((0.00108554 0 0) (0 0 0) (0 0 0)))
  (0.0660 ((0.00113399 0 0) (0 0 0) (0 0 0)))
  (0.0670 ((0.00118374 0 0) (0 0 0) (0 0 0)))
  (0.0680 ((0.00123481 0 0) (0 0 0) (0 0 0)))
  (0.0690 ((0.00128721 0 0) (0 0 0) (0 0 0)))
  (0.0700 ((0.00134093 0 0) (0 0 0) (0 0 0)))
  (0.0710 ((0.00139600 0 0) (0 0 0) (0 0 0)))
  (0.0720 ((0.00145241 0 0) (0 0 0) (0 0 0)))
  (0.0730 ((0.00151018 0 0) (0 0 0) (0 0 0)))
  (0.0740 ((0.00156931 0 0) (0 0 0) (0 0 0)))
  (0.0750 ((0.00162980 0 0) (0 0 0) (0 0 0)))
  (0.0760 ((0.00169167 0 0) (0 0 0) (0 0 0)))
  (0.0770 ((0.00175491 0 0) (0 0 0) (0 0 0)))
  (0.0780 ((0.00181953 0 0) (0 0 0) (0 0 0)))
  (0.0790 ((0.00188553 0 0) (0 0 0) (0 0 0)))
  (0.0800 ((0.00195292 0 0) (0 0 0) (0 0 0)))
  (0.0810 ((0.00202170 0 0) (0 0 0) (0 0 0)))
  (0.0820 ((0.00209187 0 0) (0 0 0) (0 0 0)))
  (0.0830 ((0.00216344 0 0) (0 0 0) (0 0 0)))
  (0.0840 ((0.00223641 0 0) (0 0 0) (0 0 0)))
  (0.0850 ((0.00231077 0 0) (0 0 0) (0 0 0)))
  (0.0860 ((0.00238652 0 0) (0 0 0) (0 0 0)))
  (0.0870 ((0.00246368 0 0) (0 0 0) (0 0 0)))
  (0.0880 ((0.00254223 0 0) (0 0 0) (0 0 0)))
  (0.0890 ((0.00262218 0 0) (0 0 0) (0 0 0)))
  (0.0900 ((0.00270352 0 0) (0 0 0) (0 0 0)))
  (0.0910 ((0.00278625 0 0) (0 0 0) (0 0 0)))
  (0.0920 ((0.00287037 0 0) (0 0 0) (0 0 0)))
  (0.0930 ((0.00295588 0 0) (0 0 0) (0 0 0)))
  (0.0940 ((0.00304277 0 0) (0 0 0) (0 0 0)))
  (0.0950 ((0.00313103 0 0) (0 0 0) (0 0 0)))
  (0.0960 ((0.00322067 0 0) (0 0 0) (0 0 0)))
  (0.0970 ((0.00331168 0 0) (0 0 0) (0 0 0)))
  (0.0980 ((0.00340405 0 0) (0 0 0) (0 0 0)))
  (0.0990 ((0.00349778 0 0) (0 0 0) (0 0 0)))
  (0.1000 ((0.00359286 0 0) (0 0 0) (0 0 0)))
  (0.1010 ((0.00368927 0 0) (0 0 0) (0 0 0)))
  (0.1020 ((0.00378703 0 0) (0 0 0) (0 0 0)))
  (0.1030 ((0.00388611 0 0) (0 0 0) (0 0 0)))
  (0.1040 ((0.00398650 0 0) (0 0 0) (0 0 0)))
  (0.1050 ((0.00408821 0 0) (0 0 0) (0 0 0)))
  (0.1060 ((0.00419121 0 0) (0 0 0) (0 0 0)))
  (0.1070 ((0.00429550 0 0) (0 0 0) (0 0 0)))
  (0.1080 ((0.00440107 0 0) (0 0 0) (0 0 0)))
  (0.1090 ((0.00450791 0 0) (0 0 0) (0 0 0)))
  (0.1100 ((0.00461599 0 0) (0 0 0) (0 0 0)))
  (0.1110 ((0.00472532 0 0) (0 0 0) (0 0 0)))
  (0.1120 ((0.00483588 0 0) (0 0 0) (0 0 0)))
  (0.1130 ((0.00494766 0 0) (0 0 0) (0 0 0)))
  (0.1140 ((0.00506063 0 0) (0 0 0) (0 0 0)))
  (0.1150 ((0.00517480 0 0) (0 0 0) (0 0 0)))
  (0.1160 ((0.00529013 0 0) (0 0 0) (0 0 0)))
  (0.1170 ((0.00540662 0 0) (0 0 0) (0 0 0)))
  (0.1180 ((0.00552426 0 0) (0 0 0) (0 0 0)))
  (0.1190 ((0.00564301 0 0) (0 0 0) (0 0 0)))
  (0.1200 ((0.00576288 0 0) (0 0 0) (0 0 0)))
  (0.1210 ((0.00588384 0 0) (0 0 0) (0 0 0)))
  (0.1220 ((0.00600586 0 0) (0 0 0) (0 0 0)))
  (0.1230 ((0.00612895 0 0) (0 0 0) (0 0 0)))
  (0.1240 ((0.00625307 0 0) (0 0 0) (0 0 0)))
  (0.1250 ((0.00637820 0 0) (0 0 0) (0 0 0)))
  (0.1260 ((0.00650433 0 0) (0 0 0) (0 0 0)))
  (0.1270 ((0.00663144 0 0) (0 0 0) (0 0 0)))
  (0.1280 ((0.00675951 0 0) (0 0 0) (0 0 0)))
  (0.1290 ((0.00688851 0 0) (0 0 0) (0 0 0)))
  (0.1300 ((0.00701842 0 0) (0 0 0) (0 0 0)))
  (0.1310 ((0.00714922 0 0) (0 0 0) (0 0 0)))
  (0.1320 ((0.00728089 0 0) (0 0 0) (0 0 0)))
  (0.1330 ((0.00741341 0 0) (0 0 0) (0 0 0)))
  (0.1340 ((0.00754675 0 0) (0 0 0) (0 0 0)))
  (0.1350 ((0.00768089 0 0) (0 0 0) (0 0 0)))
  (0.1360 ((0.00781581 0 0) (0 0 0) (0 0 0)))
  (0.1370 ((0.00795147 0 0) (0 0 0) (0 0 0)))
  (0.1380 ((0.00808786 0 0) (0 0 0) (0 0 0)))
  (0.1390 ((0.00822494 0 0) (0 0 0) (0 0 0)))
  (0.1400 ((0.00836270 0 0) (0 0 0) (0 0 0)))
  (0.1410 ((0.00850111 0 0) (0 0 0) (0 0 0)))
  (0.1420 ((0.00864014 0 0) (0 0 0) (0 0 0)))
  (0.1430 ((0.00877976 0 0) (0 0 0) (0 0 0)))
  (0.1440 ((0.00891994 0 0) (0 0 0) (0 0 0)))
  (0.1450 ((0.00906067 0 0) (0 0 0) (0 0 0)))
  (0.1460 ((0.00920190 0 0) (0 0 0) (0 0 0)))
  (0.1470 ((0.00934361 0 0) (0 0 0) (0 0 0)))
  (0.1480 ((0.00948578 0 0) (0 0 0) (0 0 0)))
  (0.1490 ((0.00962836 0 0) (0 0 0) (0 0 0)))
  (0.1500 ((0.00977134 0 0) (0 0 0) (0 0 0)))
  (0.1510 ((0.00991468 0 0) (0 0 0) (0 0 0)))
  (0.1520 ((0.01005836 0 0) (0 0 0) (0 0 0)))
  (0.1530 ((0.01020233 0 0) (0 0 0) (0 0 0)))
  (0.1540 ((0.01034658 0 0) (0 0 0) (0 0 0)))
  (0.1550 ((0.01049106 0 0) (0 0 0) (0 0 0)))
  (0.1560 ((0.01063575 0 0) (0 0 0) (0 0 0)))
  (0.1570 ((0.01078061 0 0) (0 0 0) (0 0 0)))
  (0.1580 ((0.01092562 0 0) (0 0 0) (0 0 0)))
  (0.1590 ((0.01107073 0 0) (0 0 0) (0 0 0)))
  (0.1600 ((0.01121592 0 0) (0 0 0) (0 0 0)))
  (0.1610 ((0.01136116 0 0) (0 0 0) (0 0 0)))
  (0.1620 ((0.01150640 0 0) (0 0 0) (0 0 0)))
  (0.1630 ((0.01165162 0 0) (0 0 0) (0 0 0)))
  (0.1640 ((0.01179679 0 0) (0 0 0) (0 0 0)))
  (0.1650 ((0.01194186 0 0) (0 0 0) (0 0 0)))
  (0.1660 ((0.01208680 0 0) (0 0 0) (0 0 0)))
  (0.1670 ((0.01223158 0 0) (0 0 0) (0 0 0)))
  (0.1680 ((0.01237616 0 0) (0 0 0) (0 0 0)))
  (0.1690 ((0.01252051 0 0) (0 0 0) (0 0 0)))
  (0.1700 ((0.01266459 0 0) (0 0 0) (0 0 0)))
  (0.1710 ((0.01280837 0 0) (0 0 0) (0 0 0)))
  (0.1720 ((0.01295181 0 0) (0 0 0) (0 0 0)))
  (0.1730 ((0.01309487 0 0) (0 0 0) (0 0 0)))
  (0.1740 ((0.01323752 0 0) (0 0 0) (0 0 0)))
  (0.1750 ((0.01337972 0 0) (0 0 0) (0 0 0)))
  (0.1760 ((0.01352144 0 0) (0 0 0) (0 0 0)))
  (0.1770 ((0.01366263 0 0) (0 0 0) (0 0 0)))
  (0.1780 ((0.01380326 0 0) (0 0 0) (0 0 0)))
  (0.1790 ((0.01394330 0 0) (0 0 0) (0 0 0)))
  (0.1800 ((0.01408270 0 0) (0 0 0) (0 0 0)))
  (0.1810 ((0.01422144 0 0) (0 0 0) (0 0 0)))
  (0.1820 ((0.01435946 0 0) (0 0 0) (0 0 0)))
  (0.1830 ((0.01449674 0 0) (0 0 0) (0 0 0)))
  (0.1840 ((0.01463323 0 0) (0 0 0) (0 0 0)))
  (0.1850 ((0.01476890 0 0) (0 0 0) (0 0 0)))
  (0.1860 ((0.01490371 0 0) (0 0 0) (0 0 0)))
  (0.1870 ((0.01503763 0 0) (0 0 0) (0 0 0)))
  (0.1880 ((0.01517060 0 0) (0 0 0) (0 0 0)))
  (0.1890 ((0.01530261 0 0) (0 0 0) (0 0 0)))
  (0.1900 ((0.01543360 0 0) (0 0 0) (0 0 0)))
  (0.1910 ((0.01556354 0 0) (0 0 0) (0 0 0)))
  (0.1920 ((0.01569239 0 0) (0 0 0) (0 0 0)))
  (0.1930 ((0.01582011 0 0) (0 0 0) (0 0 0)))
  (0.1940 ((0.01594667 0 0) (0 0 0) (0 0 0)))
  (0.1950 ((0.01607203 0 0) (0 0 0) (0 0 0)))
  (0.1960 ((0.01619614 0 0) (0 0 0) (0 0 0)))
  (0.1970 ((0.01631897 0 0) (0 0 0) (0 0 0)))
  (0.1980 ((0.01644049 0 0) (0 0 0) (0 0 0)))
  (0.1990 ((0.01656064 0 0) (0 0 0) (0 0 0)))
  (0.2000 ((0.01667940 0 0) (0 0 0) (0 0 0)))
  (0.2010 ((0.01679673 0 0) (0 0 0) (0 0 0)))
  (0.2020 ((0.01691259 0 0) (0 0 0) (0 0 0)))
  (0.2030 ((0.01702693 0 0) (0 0 0) (0 0 0)))
  (0.2040 ((0.01713973 0 0) (0 0 0) (0 0 0)))
  (0.2050 ((0.01725095 0 0) (0 0 0) (0 0 0)))
  (0.2060 ((0.01736054 0 0) (0 0 0) (0 0 0)))
  (0.2070 ((0.01746847 0 0) (0 0 0) (0 0 0)))
  (0.2080 ((0.01757470 0 0) (0 0 0) (0 0 0)))
  (0.2090 ((0.01767919 0 0) (0 0 0) (0 0 0)))
  (0.2100 ((0.01778191 0 0) (0 0 0) (0 0 0)))
  (0.2110 ((0.01788282 0 0) (0 0 0) (0 0 0)))
  (0.2120 ((0.01798188 0 0) (0 0 0) (0 0 0)))
  (0.2130 ((0.01807906 0 0) (0 0 0) (0 0 0)))
  (0.2140 ((0.01817432 0 0) (0 0 0) (0 0 0)))
  (0.2150 ((0.01826762 0 0) (0 0 0) (0 0 0)))
  (0.2160 ((0.01835892 0 0) (0 0 0) (0 0 0)))
  (0.2170 ((0.01844819 0 0) (0 0 0) (0 0 0)))
  (0.2180 ((0.01853540 0 0) (0 0 0) (0 0 0)))
  (0.2190 ((0.01862051 0 0) (0 0 0) (0 0 0)))
  (0.2200 ((0.01870347 0 0) (0 0 0) (0 0 0)))
  (0.2210 ((0.01878427 0 0) (0 0 0) (0 0 0)))
  (0.2220 ((0.01886285 0 0) (0 0 0) (0 0 0)))
  (0.2230 ((0.01893919 0 0) (0 0 0) (0 0 0)))
  (0.2240 ((0.01901326 0 0) (0 0 0) (0 0 0)))
  (0.2250 ((0.01908501 0 0) (0 0 0) (0 0 0)))
  (0.2260 ((0.01915441 0 0) (0 0 0) (0 0 0)))
  (0.2270 ((0.01922144 0 0) (0 0 0) (0 0 0)))
  (0.2280 ((0.01928605 0 0) (0 0 0) (0 0 0)))
  (0.2290 ((0.01934822 0 0) (0 0 0) (0 0 0)))
  (0.2300 ((0.01940790 0 0) (0 0 0) (0 0 0)))
  (0.2310 ((0.01946508 0 0) (0 0 0) (0 0 0)))
  (0.2320 ((0.01951971 0 0) (0 0 0) (0 0 0)))
  (0.2330 ((0.01957176 0 0) (0 0 0) (0 0 0)))
  (0.2340 ((0.01962120 0 0) (0 0 0) (0 0 0)))
  (0.2350 ((0.01966801 0 0) (0 0 0) (0 0 0)))
  (0.2360 ((0.01971214 0 0) (0 0 0) (0 0 0)))
  (0.2370 ((0.01975358 0 0) (0 0 0) (0 0 0)))
  (0.2380 ((0.01979228 0 0) (0 0 0) (0 0 0)))
  (0.2390 ((0.01982822 0 0) (0 0 0) (0 0 0)))
  (0.2400 ((0.01986138 0 0) (0 0 0) (0 0 0)))
  (0.2410 ((0.01989171 0 0) (0 0 0) (0 0 0)))
  (0.2420 ((0.01991920 0 0) (0 0 0) (0 0 0)))
  (0.2430 ((0.01994381 0 0) (0 0 0) (0 0 0)))
  (0.2440 ((0.01996551 0 0) (0 0 0) (0 0 0)))
  (0.2450 ((0.01998429 0 0) (0 0 0) (0 0 0)))
  (0.2460 ((0.02000011 0 0) (0 0 0) (0 0 0)))
  (0.2470 ((0.02001294 0 0) (0 0 0) (0 0 0)))
  (0.2480 ((0.02002277 0 0) (0 0 0) (0 0 0)))
  (0.2490 ((0.02002956 0 0) (0 0 0) (0 0 0)))
  (0.2500 ((0.02003328 0 0) (0 0 0) (0 0 0)))
  (0.2510 ((0.02003392 0 0) (0 0 0) (0 0 0)))
  (0.2520 ((0.02003146 0 0) (0 0 0) (0 0 0)))
  (0.2530 ((0.02002586 0 0) (0 0 0) (0 0 0)))
  (0.2540 ((0.02001710 0 0) (0 0 0) (0 0 0)))
  (0.2550 ((0.02000516 0 0) (0 0 0) (0 0 0)))
  (0.2560 ((0.01999003 0 0) (0 0 0) (0 0 0)))
  (0.2570 ((0.01997167 0 0) (0 0 0) (0 0 0)))
  (0.2580 ((0.01995006 0 0) (0 0 0) (0 0 0)))
  (0.2590 ((0.01992519 0 0) (0 0 0) (0 0 0)))
  (0.2600 ((0.01989704 0 0) (0 0 0) (0 0 0)))
  (0.2610 ((0.01986558 0 0) (0 0 0) (0 0 0)))
  (0.2620 ((0.01983080 0 0) (0 0 0) (0 0 0)))
  (0.2630 ((0.01979268 0 0) (0 0 0) (0 0 0)))
  (0.2640 ((0.01975120 0 0) (0 0 0) (0 0 0)))
  (0.2650 ((0.01970634 0 0) (0 0 0) (0 0 0)))
  (0.2660 ((0.01965808 0 0) (0 0 0) (0 0 0)))
  (0.2670 ((0.01960642 0 0) (0 0 0) (0 0 0)))
  (0.2680 ((0.01955133 0 0) (0 0 0) (0 0 0)))
  (0.2690 ((0.01949280 0 0) (0 0 0) (0 0 0)))
  (0.2700 ((0.01943082 0 0) (0 0 0) (0 0 0)))
  (0.2710 ((0.01936537 0 0) (0 0 0) (0 0 0)))
  (0.2720 ((0.01929643 0 0) (0 0 0) (0 0 0)))
  (0.2730 ((0.01922400 0 0) (0 0 0) (0 0 0)))
  (0.2740 ((0.01914807 0 0) (0 0 0) (0 0 0)))
  (0.2750 ((0.01906861 0 0) (0 0 0) (0 0 0)))
  (0.2760 ((0.01898563 0 0) (0 0 0) (0 0 0)))
  (0.2770 ((0.01889910 0 0) (0 0 0) (0 0 0)))
  (0.2780 ((0.01880903 0 0) (0 0 0) (0 0 0)))
  (0.2790 ((0.01871540 0 0) (0 0 0) (0 0 0)))
  (0.2800 ((0.01861820 0 0) (0 0 0) (0 0 0)))
  (0.2810 ((0.01851743 0 0) (0 0 0) (0 0 0)))
  (0.2820 ((0.01841308 0 0) (0 0 0) (0 0 0)))
  (0.2830 ((0.01830514 0 0) (0 0 0) (0 0 0)))
  (0.2840 ((0.01819360 0 0) (0 0 0) (0 0 0)))
  (0.2850 ((0.01807847 0 0) (0 0 0) (0 0 0)))
  (0.2860 ((0.01795974 0 0) (0 0 0) (0 0 0)))
  (0.2870 ((0.01783740 0 0) (0 0 0) (0 0 0)))
  (0.2880 ((0.01771144 0 0) (0 0 0) (0 0 0)))
  (0.2890 ((0.01758188 0 0) (0 0 0) (0 0 0)))
  (0.2900 ((0.01744870 0 0) (0 0 0) (0 0 0)))
  (0.2910 ((0.01731191 0 0) (0 0 0) (0 0 0)))
  (0.2920 ((0.01717150 0 0) (0 0 0) (0 0 0)))
  (0.2930 ((0.01702747 0 0) (0 0 0) (0 0 0)))
  (0.2940 ((0.01687983 0 0) (0 0 0) (0 0 0)))
  (0.2950 ((0.01672858 0 0) (0 0 0) (0 0 0)))
  (0.2960 ((0.01657371 0 0) (0 0 0) (0 0 0)))
  (0.2970 ((0.01641524 0 0) (0 0 0) (0 0 0)))
  (0.2980 ((0.01625316 0 0) (0 0 0) (0 0 0)))
  (0.2990 ((0.01608748 0 0) (0 0 0) (0 0 0)))
  (0.3000 ((0.01591820 0 0) (0 0 0) (0 0 0)))
  (0.3010 ((0.01574534 0 0) (0 0 0) (0 0 0)))
  (0.3020 ((0.01556888 0 0) (0 0 0) (0 0 0)))
  (0.3030 ((0.01538886 0 0) (0 0 0) (0 0 0)))
  (0.3040 ((0.01520526 0 0) (0 0 0) (0 0 0)))
  (0.3050 ((0.01501810 0 0) (0 0 0) (0 0 0)))
  (0.3060 ((0.01482739 0 0) (0 0 0) (0 0 0)))
  (0.3070 ((0.01463314 0 0) (0 0 0) (0 0 0)))
  (0.3080 ((0.01443535 0 0) (0 0 0) (0 0 0)))
  (0.3090 ((0.01423405 0 0) (0 0 0) (0 0 0)))
  (0.3100 ((0.01402923 0 0) (0 0 0) (0 0 0)))
  (0.3110 ((0.01382092 0 0) (0 0 0) (0 0 0)))
  (0.3120 ((0.01360912 0 0) (0 0 0) (0 0 0)))
  (0.3130 ((0.01339386 0 0) (0 0 0) (0 0 0)))
  (0.3140 ((0.01317513 0 0) (0 0 0) (0 0 0)))
  (0.3150 ((0.01295297 0 0) (0 0 0) (0 0 0)))
  (0.3160 ((0.01272738 0 0) (0 0 0) (0 0 0)))
  (0.3170 ((0.01249839 0 0) (0 0 0) (0 0 0)))
  (0.3180 ((0.01226600 0 0) (0 0 0) (0 0 0)))
  (0.3190 ((0.01203024 0 0) (0 0 0) (0 0 0)))
  (0.3200 ((0.01179113 0 0) (0 0 0) (0 0 0)))
  (0.3210 ((0.01154868 0 0) (0 0 0) (0 0 0)))
  (0.3220 ((0.01130292 0 0) (0 0 0) (0 0 0)))
  (0.3230 ((0.01105386 0 0) (0 0 0) (0 0 0)))
  (0.3240 ((0.01080152 0 0) (0 0 0) (0 0 0)))
  (0.3250 ((0.01054594 0 0) (0 0 0) (0 0 0)))
  (0.3260 ((0.01028712 0 0) (0 0 0) (0 0 0)))
  (0.3270 ((0.01002510 0 0) (0 0 0) (0 0 0)))
  (0.3280 ((0.00975990 0 0) (0 0 0) (0 0 0)))
  (0.3290 ((0.00949154 0 0) (0 0 0) (0 0 0)))
  (0.3300 ((0.00922004 0 0) (0 0 0) (0 0 0)))
  (0.3310 ((0.00894544 0 0) (0 0 0) (0 0 0)))
  (0.3320 ((0.00866776 0 0) (0 0 0) (0 0 0)))
  (0.3330 ((0.00838703 0 0) (0 0 0) (0 0 0)))
  (0.3340 ((0.00810327 0 0) (0 0 0) (0 0 0)))
  (0.3350 ((0.00781651 0 0) (0 0 0) (0 0 0)))
  (0.3360 ((0.00752678 0 0) (0 0 0) (0 0 0)))
  (0.3370 ((0.00723412 0 0) (0 0 0) (0 0 0)))
  (0.3380 ((0.00693855 0 0) (0 0 0) (0 0 0)))
  (0.3390 ((0.00664009 0 0) (0 0 0) (0 0 0)))
  (0.3400 ((0.00633880 0 0) (0 0 0) (0 0 0)))
  (0.3410 ((0.00603469 0 0) (0 0 0) (0 0 0)))
  (0.3420 ((0.00572779 0 0) (0 0 0) (0 0 0)))
  (0.3430 ((0.00541815 0 0) (0 0 0) (0 0 0)))
  (0.3440 ((0.00510580 0 0) (0 0 0) (0 0 0)))
  (0.3450 ((0.00479076 0 0) (0 0 0) (0 0 0)))
  (0.3460 ((0.00447308 0 0) (0 0 0) (0 0 0)))
  (0.3470 ((0.00415279 0 0) (0 0 0) (0 0 0)))
  (0.3480 ((0.00382992 0 0) (0 0 0) (0 0 0)))
  (0.3490 ((0.00350452 0 0) (0 0 0) (0 0 0)))
  (0.3500 ((0.00317662 0 0) (0 0 0) (0 0 0)))
  (0.3510 ((0.00284626 0 0) (0 0 0) (0 0 0)))
  (0.3520 ((0.00251347 0 0) (0 0 0) (0 0 0)))
  (0.3530 ((0.00217830 0 0) (0 0 0) (0 0 0)))
  (0.3540 ((0.00184079 0 0) (0 0 0) (0 0 0)))
  (0.3550 ((0.00150097 0 0) (0 0 0) (0 0 0)))
  (0.3560 ((0.00115888 0 0) (0 0 0) (0 0 0)))
  (0.3570 ((0.00081457 0 0) (0 0 0) (0 0 0)))
  (0.3580 ((0.00046808 0 0) (0 0 0) (0 0 0)))
  (0.3590 ((0.00011945 0 0) (0 0 0) (0 0 0)))
  (0.3600 ((-0.00023128 0 0) (0 0 0) (0 0 0)))
  (0.3610 ((-0.00058406 0 0) (0 0 0) (0 0 0)))
  (0.3620 ((-0.00093886 0 0) (0 0 0) (0 0 0)))
  (0.3630 ((-0.00129562 0 0) (0 0 0) (0 0 0)))
  (0.3640 ((-0.00165430 0 0) (0 0 0) (0 0 0)))
  (0.3650 ((-0.00201487 0 0) (0 0 0) (0 0 0)))
  (0.3660 ((-0.00237727 0 0) (0 0 0) (0 0 0)))
  (0.3670 ((-0.00274145 0 0) (0 0 0) (0 0 0)))
  (0.3680 ((-0.00310737 0 0) (0 0 0) (0 0 0)))
  (0.3690 ((-0.00347499 0 0) (0 0 0) (0 0 0)))
  (0.3700 ((-0.00384426 0 0) (0 0 0) (0 0 0)))
  (0.3710 ((-0.00421513 0 0) (0 0 0) (0 0 0)))
  (0.3720 ((-0.00458755 0 0) (0 0 0) (0 0 0)))
  (0.3730 ((-0.00496147 0 0) (0 0 0) (0 0 0)))
  (0.3740 ((-0.00533685 0 0) (0 0 0) (0 0 0)))
  (0.3750 ((-0.00571363 0 0) (0 0 0) (0 0 0)))
  (0.3760 ((-0.00609178 0 0) (0 0 0) (0 0 0)))
  (0.3770 ((-0.00647123 0 0) (0 0 0) (0 0 0)))
  (0.3780 ((-0.00685193 0 0) (0 0 0) (0 0 0)))
  (0.3790 ((-0.00723385 0 0) (0 0 0) (0 0 0)))
  (0.3800 ((-0.00761692 0 0) (0 0 0) (0 0 0)))
  (0.3810 ((-0.00800110 0 0) (0 0 0) (0 0 0)))
  (0.3820 ((-0.00838633 0 0) (0 0 0) (0 0 0)))
  (0.3830 ((-0.00877256 0 0) (0 0 0) (0 0 0)))
  (0.3840 ((-0.00915974 0 0) (0 0 0) (0 0 0)))
  (0.3850 ((-0.00954783 0 0) (0 0 0) (0 0 0)))
  (0.3860 ((-0.00993675 0 0) (0 0 0) (0 0 0)))
  (0.3870 ((-0.01032647 0 0) (0 0 0) (0 0 0)))
  (0.3880 ((-0.01071694 0 0) (0 0 0) (0 0 0)))
  (0.3890 ((-0.01110808 0 0) (0 0 0) (0 0 0)))
  (0.3900 ((-0.01149986 0 0) (0 0 0) (0 0 0)))
  (0.3910 ((-0.01189223 0 0) (0 0 0) (0 0 0)))
  (0.3920 ((-0.01228511 0 0) (0 0 0) (0 0 0)))
  (0.3930 ((-0.01267847 0 0) (0 0 0) (0 0 0)))
  (0.3940 ((-0.01307224 0 0) (0 0 0) (0 0 0)))
  (0.3950 ((-0.01346638 0 0) (0 0 0) (0 0 0)))
  (0.3960 ((-0.01386083 0 0) (0 0 0) (0 0 0)))
  (0.3970 ((-0.01425553 0 0) (0 0 0) (0 0 0)))
